sample,ftc,volume_mm3,breadth_mm3,surface_calc_area_mm3,surface_calc_vol_mm3,shape_factor
41-50-16,before,6.26E-05,0.0762203,0.0106,4.33E-05,0.562630576
41-50-16,before,7.03E-05,0.0682904,0.0113,2.61E-05,0.376443367
41-50-16,before,0.000169228,0.0781361,0.0298,0.000134742,0.426517889
41-50-16,before,9.89E-06,0.02398,0.002,3.67E-06,0.574813612
41-50-16,before,9.89E-06,0.0331817,0.0012,1.55E-06,0.539908623
41-50-16,before,9.89E-06,0.030095,0.0016,4.04E-06,0.767168178
41-50-16,before,5.49E-05,0.0599956,0.009,2.10E-05,0.408512682
41-50-16,before,4.73E-05,0.0700722,0.0091,3.11E-05,0.525815452
41-50-16,before,7.69E-06,0.0260136,0.0016,3.95E-06,0.755325251
41-50-16,before,3.19E-05,0.0515511,0.0061,2.11E-05,0.604592613
41-50-16,before,5.49E-06,0.024913,0.0009,1.91E-06,0.82738703
41-50-16,before,0.000152744,0.0847156,0.0261,0.000103624,0.408775841
41-50-16,before,0.0284028,1.72046,4.6529,0.024006912,0.086493726
41-50-16,before,1.65E-05,0.0342078,0.003,9.77E-06,0.736625258
41-50-16,before,7.69E-06,0.0331062,0.0011,1.37E-06,0.542344966
41-50-16,before,8.79E-06,0.0246852,0.0012,1.98E-06,0.636187993
41-50-16,before,1.32E-05,0.0383454,0.0027,6.89E-06,0.648263478
41-50-16,before,3.08E-05,0.0433042,0.0053,1.54E-05,0.565074351
41-50-16,before,0.000958224,0.146641,0.1501,0.000735128,0.262429125
41-50-16,before,0.000018681,0.0411649,0.0033,9.64E-06,0.663832476
41-50-16,before,0.000162634,0.097511,0.0253,0.000134581,0.501978895
41-50-16,before,0.000104394,0.0955954,0.0176,8.03E-05,0.511249788
41-50-16,before,3.30E-05,0.0483874,0.005,1.72E-05,0.643242999
41-50-16,before,3.63E-05,0.0666788,0.0065,2.15E-05,0.575224594
41-50-16,before,1.98E-05,0.0393574,0.0035,1.33E-05,0.774212558
41-50-16,before,7.03E-05,0.0634877,0.0121,3.75E-05,0.447839651
41-50-16,before,9.89E-06,0.0333929,0.0015,4.21E-06,0.840657546
41-50-16,before,0.000225271,0.111899,0.04,0.000129747,0.309852729
41-50-16,before,5.49E-05,0.0639011,0.009,4.05E-05,0.633920757
41-50-16,before,2.97E-05,0.0413227,0.0056,2.16E-05,0.669058011
41-50-16,before,2.86E-05,0.0487831,0.0056,2.12E-05,0.660465781
41-50-16,before,0.00015714,0.0682718,0.03,0.000121281,0.394964293
41-50-16,before,0.000357136,0.081253,0.0622,0.000302546,0.350392466
41-50-16,before,1.21E-05,0.0330378,0.0022,5.47E-06,0.682580227
41-50-16,before,0.000105493,0.0956515,0.0196,7.20E-05,0.427069902
41-50-16,before,9.89E-06,0.0337387,0.0018,5.35E-06,0.822306594
41-50-16,before,2.97E-05,0.0440184,0.0055,1.68E-05,0.575975663
41-50-16,before,1.54E-05,0.0324845,0.0024,5.40E-06,0.620252445
41-50-16,before,4.29E-05,0.0566447,0.0078,2.79E-05,0.569835037
41-50-16,before,1.76E-05,0.0291223,0.0034,8.58E-06,0.596122192
41-50-16,before,8.79E-06,0.0297313,0.0011,1.30E-06,0.523192726
41-50-16,before,0.00024505,0.174296,0.0429,0.000126533,0.28411636
41-50-16,before,7.14E-05,0.0772583,0.0124,4.27E-05,0.476313106
41-50-16,before,2.09E-05,0.0597768,0.003,4.10E-06,0.412663244
41-50-16,before,2.53E-05,0.0509891,0.0045,1.21E-05,0.565086653
41-50-16,before,0.00205161,0.307942,0.3385,0.001547873,0.191168232
41-50-16,before,4.73E-05,0.0574407,0.0079,3.21E-05,0.618887708
41-50-16,before,0.000018681,0.0471061,0.003,8.67E-06,0.680414509
41-50-16,before,0.000112086,0.0873699,0.02,7.39E-05,0.425792938
41-50-16,before,5.49E-06,0.019699,0.0008,1.22E-06,0.69087568
41-50-16,before,4.07E-05,0.0583383,0.0067,1.93E-05,0.518739948
41-50-16,before,8.79E-06,0.0333915,0.0014,3.71E-06,0.827342696
41-50-16,before,1.76E-05,0.0332405,0.0032,1.04E-05,0.720310497
41-50-16,before,5.16E-05,0.0533281,0.0093,3.75E-05,0.58250233
41-50-16,before,1.10E-05,0.0333929,0.002,5.44E-06,0.748316919
41-50-16,before,4.94E-05,0.0579587,0.0093,3.68E-05,0.575406727
41-50-16,before,3.85E-05,0.0570751,0.0067,2.48E-05,0.614129114
41-50-16,before,0.000132965,0.107983,0.0226,8.72E-05,0.42065432
41-50-16,before,0.000046153,0.051755,0.0079,3.47E-05,0.651433514
41-50-16,before,1.10E-05,0.0355846,0.0019,5.73E-06,0.814689571
41-50-16,before,0.000126371,0.0938619,0.0207,7.58E-05,0.418617199
41-50-16,before,3.96E-05,0.0572661,0.0067,2.73E-05,0.654633445
41-50-16,before,4.18E-05,0.0727376,0.0067,9.92E-06,0.333274841
41-50-16,before,9.89E-06,0.032275,0.0016,4.13E-06,0.777940531
41-50-16,before,8.57E-05,0.0626333,0.0139,5.85E-05,0.524308382
41-50-16,before,0.000027472,0.0443472,0.0049,1.74E-05,0.663639514
41-50-16,before,0.000247248,0.175512,0.0475,0.000192913,0.339911212
41-50-16,before,0.000102196,0.0874566,0.0189,7.94E-05,0.472594264
41-50-16,before,8.79E-06,0.0273792,0.0018,4.37E-06,0.718613131
41-50-16,before,0.000779107,0.287911,0.1232,0.000642632,0.2923132
41-50-16,before,8.46E-05,0.0642124,0.0155,6.39E-05,0.498800656
41-50-16,before,4.40E-05,0.0681984,0.0082,2.65E-05,0.523853456
41-50-16,before,3.30E-05,0.0627131,0.0053,1.04E-05,0.434717165
41-50-16,before,0.000919763,0.244812,0.1482,0.000789928,0.27884372
41-50-16,before,2.64E-05,0.0404752,0.0048,1.56E-05,0.629184003
41-50-16,before,4.51E-05,0.0541393,0.007,2.24E-05,0.548228356
41-50-16,before,7.69E-06,0.0260136,0.0016,3.95E-06,0.75532381
41-50-16,before,0.000197799,0.109767,0.0356,0.000148819,0.381481922
41-50-16,before,0.000136261,0.0830195,0.0235,5.52E-05,0.298165341
41-50-16,before,0.000168129,0.0905772,0.0277,0.000131998,0.452602071
41-50-16,before,5.49E-06,0.024913,0.001,2.17E-06,0.810162885
41-50-16,before,9.89E-06,0.0333863,0.0017,3.38E-06,0.640825449
41-50-16,before,0.000450541,0.208681,0.076,0.000348864,0.31533693
41-50-16,before,0.00017692,0.0973974,0.0355,0.000150544,0.385505961
41-50-16,before,5.49E-06,0.0243176,0.0011,2.26E-06,0.75664198
41-50-16,before,1.32E-05,0.0395066,0.0023,7.55E-06,0.809499736
41-50-16,before,2.86E-05,0.0524895,0.0048,1.85E-05,0.704985046
41-50-16,before,3.85E-05,0.043973,0.0069,2.83E-05,0.65115201
41-50-16,before,6.59E-06,0.0285955,0.0013,2.76E-06,0.732434974
41-50-16,before,8.79E-06,0.0332213,0.0017,3.64E-06,0.673498628
41-50-16,before,4.73E-05,0.0614803,0.0082,3.62E-05,0.645884498
41-50-16,before,0.000635153,0.176014,0.1087,0.000539573,0.294863803
41-50-16,before,1.76E-05,0.0395054,0.0025,3.33E-06,0.431019474
41-50-16,before,0.000126371,0.0945769,0.0214,8.49E-05,0.436426715
41-50-16,before,0.000673614,0.210801,0.1233,0.00058269,0.273618899
41-50-16,before,0.00177359,0.230375,0.2895,0.001622299,0.23063373
41-50-16,before,8.79E-06,0.0274765,0.0014,2.63E-06,0.658945544
41-50-16,before,0.000083515,0.0983251,0.0136,3.51E-05,0.381424504
41-50-16,before,0.000027472,0.0383538,0.0055,1.82E-05,0.607749675
41-50-16,before,3.85E-05,0.0447931,0.0065,2.41E-05,0.620980809
41-50-16,before,5.49E-06,0.0239525,0.0011,2.31E-06,0.768060494
41-50-16,before,5.82E-05,0.0531369,0.01,4.45E-05,0.607393452
41-50-16,before,8.79E-06,0.0310891,0.0011,1.46E-06,0.565290182
41-50-16,before,2.42E-05,0.0546263,0.0048,1.54E-05,0.623387354
41-50-16,before,8.79E-06,0.031266,0.0012,2.20E-06,0.680674127
41-50-16,before,4.94E-05,0.0555001,0.0086,3.87E-05,0.643002175
41-50-16,before,3.08E-05,0.0472406,0.0057,2.17E-05,0.659329816
41-50-16,before,5.38E-05,0.0769584,0.0087,3.54E-05,0.598792789
41-50-16,before,1.76E-05,0.0268915,0.0035,1.14E-05,0.700453445
41-50-16,before,0.000275819,0.160221,0.0484,8.08E-05,0.186817796
41-50-16,before,2.31E-05,0.0436353,0.0037,1.27E-05,0.71173692
41-50-16,before,1.54E-05,0.0385306,0.0024,6.09E-06,0.671638975
41-50-16,before,0.00101097,0.224639,0.1494,0.000934152,0.30932282
41-50-16,before,1.32E-05,0.0333451,0.0025,6.04E-06,0.641799901
41-50-16,before,1.43E-05,0.0410895,0.0029,8.01E-06,0.667666227
41-50-16,before,0.000115383,0.0884765,0.0197,9.39E-05,0.507005396
41-50-16,before,2.20E-05,0.0401673,0.0041,1.23E-05,0.629988426
41-50-16,before,0.000172524,0.0923807,0.0291,0.000129242,0.424808854
41-50-16,before,1.32E-05,0.0371323,0.0026,7.81E-06,0.732180254
41-50-16,before,0.000753832,0.224271,0.1253,0.000643522,0.287679329
41-50-16,before,1.21E-05,0.033563,0.0022,7.05E-06,0.808355956
41-50-16,before,3.30E-05,0.041836,0.0062,1.96E-05,0.567351419
41-50-16,before,3.52E-05,0.0500274,0.0071,2.24E-05,0.541739014
41-50-16,before,0.00276369,0.228784,0.4346,0.002432979,0.201288942
41-50-16,before,4.18E-05,0.0455802,0.0072,2.27E-05,0.538334565
41-50-16,before,5.27E-05,0.0766158,0.0085,3.44E-05,0.602133057
41-50-16,before,5.16E-05,0.0522853,0.0087,1.98E-05,0.406792985
41-50-16,before,3.41E-05,0.0658915,0.0064,2.13E-05,0.580254638
41-50-16,before,7.69E-06,0.0346562,0.0013,2.53E-06,0.690941788
41-50-16,before,0.000104394,0.0704046,0.0171,7.93E-05,0.521998571
41-50-16,before,6.59E-06,0.0283917,0.0013,3.18E-06,0.804187626
41-50-16,before,6.59E-06,0.0271936,0.0011,2.88E-06,0.89062943
41-50-16,before,2.86E-05,0.041538,0.0052,2.11E-05,0.710263073
41-50-16,before,6.59E-06,0.0246416,0.0012,2.40E-06,0.722435501
41-50-16,before,6.59E-06,0.0234343,0.0006,6.21E-07,0.586848405
41-50-16,before,0.000073625,0.0625956,0.0144,5.65E-05,0.494595682
41-50-16,before,8.79E-06,0.0324781,0.0019,4.82E-06,0.726153291
41-50-16,before,0.000114284,0.105708,0.0209,8.69E-05,0.453840241
41-50-16,before,7.69E-06,0.0275357,0.0013,3.39E-06,0.839591548
41-50-16,before,8.02E-05,0.0889087,0.013,2.17E-05,0.289643851
41-50-16,before,3.08E-05,0.0650295,0.0052,1.09E-05,0.458532515
41-50-16,before,0.000064834,0.0357001,0.0115,4.52E-05,0.533437549
41-50-16,before,0.000146151,0.115024,0.0231,0.000108084,0.475020802
41-50-16,before,2.53E-05,0.0376862,0.0045,1.58E-05,0.6774266
41-50-16,before,0.000128569,0.129132,0.0245,8.72E-05,0.388255683
41-50-16,before,2.20E-05,0.0391892,0.0046,1.10E-05,0.519567456
41-50-16,before,0.000276918,0.190658,0.0436,0.000223443,0.408421818
41-50-16,before,0.000109888,0.0771976,0.0188,7.64E-05,0.463208851
41-50-16,before,2.20E-05,0.0358881,0.0041,1.41E-05,0.688664694
41-50-16,before,7.69E-06,0.0281903,0.0015,3.83E-06,0.788997685
41-50-16,before,9.89E-06,0.0328298,0.0017,4.81E-06,0.8110639
41-50-16,before,2.31E-05,0.0458765,0.0037,1.18E-05,0.675920399
41-50-16,before,0.000495595,0.200787,0.0869,0.000352154,0.277514689
41-50-16,before,2.31E-05,0.0354796,0.0041,1.12E-05,0.590155671
41-50-16,before,0.000229666,0.116457,0.0435,0.00018982,0.367188629
41-50-16,before,0.000568121,0.216578,0.0893,0.000428797,0.307940957
41-50-16,before,5.93E-05,0.0563041,0.0118,4.16E-05,0.492425805
41-50-16,before,1.43E-05,0.0429802,0.0019,2.43E-06,0.459609876
41-50-16,before,0.000336258,0.0978637,0.0554,0.000283347,0.376576881
41-50-16,before,0.00010769,0.0854356,0.0195,8.91E-05,0.494778805
41-50-16,before,0.000145052,0.128908,0.0243,8.49E-05,0.384406238
41-50-16,before,7.69E-06,0.0294282,0.0011,2.44E-06,0.797172287
41-50-16,before,8.79E-05,0.075169,0.0142,6.32E-05,0.540368639
41-50-16,before,3.96E-05,0.0512577,0.0083,2.86E-05,0.545412624
41-50-16,before,1.54E-05,0.0408061,0.003,7.42E-06,0.613308809
41-50-16,before,5.49E-06,0.0241777,0.0008,1.54E-06,0.804411715
41-50-16,before,5.49E-06,0.0249127,0.0008,1.30E-06,0.720136103
41-50-16,before,0.000037362,0.0611825,0.0062,2.56E-05,0.677885633
41-50-16,before,0.000493398,0.128283,0.0786,0.000416932,0.343377188
41-50-16,before,2.86E-05,0.053898,0.0062,2.00E-05,0.574184515
41-50-16,before,0.000649439,0.199585,0.101,0.000570841,0.329488125
41-50-16,before,8.46E-05,0.105398,0.0165,5.64E-05,0.43124349
41-50-16,before,1.10E-05,0.0278666,0.0017,5.20E-06,0.854044169
41-50-16,before,7.47E-05,0.0757279,0.0156,5.53E-05,0.450014982
41-50-16,before,6.59E-06,0.0275588,0.0009,1.57E-06,0.724994305
41-50-16,before,6.59E-06,0.0243905,0.0009,1.19E-06,0.603258016
41-50-16,before,2.53E-05,0.0439327,0.0041,1.49E-05,0.713040103
41-50-16,before,0.00015714,0.163869,0.0259,8.88E-05,0.37160601
41-50-16,before,0.000027472,0.0488063,0.0048,1.82E-05,0.696871107
41-50-16,before,1.32E-05,0.0428525,0.0015,1.75E-06,0.46881461
41-50-16,before,1.98E-05,0.0499637,0.0041,9.04E-06,0.511700513
41-50-16,before,7.47E-05,0.0467477,0.0141,5.06E-05,0.469227102
41-50-16,before,8.79E-06,0.0282053,0.0013,2.20E-06,0.629593055
41-50-16,before,0.000276918,0.0902874,0.0477,0.000225162,0.375228161
41-50-16,before,0.000165931,0.130646,0.0335,0.000144582,0.397663628
41-50-16,before,5.05E-05,0.0727734,0.0083,2.95E-05,0.55607039
41-50-16,before,0.000037362,0.0656297,0.0066,2.33E-05,0.598196211
41-50-16,before,0.000338455,0.15405,0.0582,0.000199097,0.283315958
41-50-16,before,9.89E-06,0.0296449,0.0017,4.24E-06,0.745609273
41-50-16,before,0.00066812,0.283141,0.1206,0.000555061,0.27083032
41-50-16,before,0.000037362,0.0575489,0.0064,2.62E-05,0.665935108
41-50-16,before,5.49E-06,0.0249114,0.0008,1.38E-06,0.750105173
41-50-16,before,0.00011758,0.0825222,0.0201,5.46E-05,0.346395281
41-50-16,before,7.69E-06,0.0293842,0.0014,3.46E-06,0.790311279
41-50-16,before,1.21E-05,0.0277411,0.0019,3.60E-06,0.598313328
41-50-16,before,0.000693394,0.192441,0.1206,0.00052991,0.262586005
41-50-16,before,9.89E-06,0.031179,0.0019,4.57E-06,0.701045921
41-50-16,before,0.000109888,0.113526,0.0196,8.89E-05,0.491528371
41-50-16,before,0.000181315,0.0961026,0.0301,0.000150442,0.454460924
41-50-16,before,1.43E-05,0.0299938,0.0026,8.87E-06,0.797057615
41-50-16,before,2.42E-05,0.0498532,0.005,1.60E-05,0.614357452
41-50-16,before,0.0014692,0.2135,0.2328,0.001330908,0.251342883
41-50-16,before,1.32E-05,0.0294203,0.0026,6.90E-06,0.674058489
41-50-16,before,5.49E-06,0.0249127,0.0008,1.30E-06,0.720116275
41-50-16,before,0.000371422,0.162127,0.0679,0.000262599,0.29206282
41-50-16,before,0.000438454,0.150424,0.0706,0.000365635,0.350250052
41-50-16,before,6.59E-06,0.0244927,0.001,1.52E-06,0.638205935
41-50-16,before,1.76E-05,0.0348105,0.0031,9.86E-06,0.717172157
41-50-16,before,1.98E-05,0.0489056,0.0033,8.57E-06,0.613810751
41-50-16,before,0.000146151,0.0795385,0.025,0.000110706,0.445988472
41-50-16,before,5.49E-06,0.0242525,0.001,1.83E-06,0.722768706
41-50-16,before,3.30E-05,0.0504515,0.0058,1.74E-05,0.559422165
41-50-16,before,8.79E-06,0.0349374,0.0011,1.63E-06,0.608382101
41-50-16,before,0.000329664,0.152556,0.0604,0.000266002,0.331159467
41-50-16,before,3.19E-05,0.0650061,0.0054,1.26E-05,0.485537846
41-50-16,before,6.59E-05,0.066906,0.0126,5.22E-05,0.535755547
41-50-16,before,2.53E-05,0.0410461,0.0043,1.41E-05,0.65602891
41-50-16,before,2.97E-05,0.0536783,0.0052,1.46E-05,0.555527937
41-50-16,before,9.89E-06,0.0343591,0.0017,4.62E-06,0.788692528
41-50-16,before,7.69E-06,0.0260488,0.0014,3.62E-06,0.814493579
41-50-16,before,0.000384608,0.213033,0.0759,0.000309081,0.2912666
41-50-16,before,0.000018681,0.0467494,0.0038,1.06E-05,0.613854277
41-50-16,before,9.89E-06,0.0340957,0.0016,4.56E-06,0.830547645
41-50-16,before,5.49E-06,0.0249107,0.001,2.16E-06,0.806841208
41-50-16,before,0.000423069,0.12767,0.0681,0.000308213,0.324019109
41-50-16,before,0.000121976,0.1144,0.0228,8.64E-05,0.414374893
41-50-16,before,7.69E-06,0.0275927,0.0012,3.09E-06,0.855694128
41-50-16,before,0.000731855,0.347262,0.1325,0.000634911,0.269614646
41-50-16,before,1.21E-05,0.0332297,0.0024,6.43E-06,0.696761257
41-50-16,before,5.49E-06,0.0241831,0.0008,1.50E-06,0.790407397
41-50-16,before,5.49E-06,0.0240272,0.0011,2.31E-06,0.768102802
41-50-16,before,5.27E-05,0.0499505,0.0099,3.48E-05,0.521018734
41-50-16,before,5.82E-05,0.0525774,0.0108,4.64E-05,0.578389104
41-50-16,before,0.00011758,0.116422,0.0216,8.79E-05,0.44251604
41-50-16,before,1.43E-05,0.0284743,0.0025,5.53E-06,0.604949955
41-50-16,before,0.000351642,0.191134,0.0603,0.000312077,0.368984566
41-50-16,before,2.09E-05,0.0356803,0.0041,1.48E-05,0.710115281
41-50-16,before,2.31E-05,0.049308,0.004,9.03E-06,0.524263989
41-50-16,before,5.49E-06,0.0242516,0.001,1.86E-06,0.731146837
41-50-16,before,6.70E-05,0.0852926,0.0134,5.51E-05,0.522498544
41-50-16,before,7.69E-06,0.0243977,0.0012,2.77E-06,0.794304733
41-50-16,before,7.69E-06,0.0243764,0.0012,2.80E-06,0.801165012
41-50-16,before,9.89E-06,0.039487,0.002,5.45E-06,0.748945914
41-50-16,before,0.000046153,0.0623116,0.0083,3.01E-05,0.563739723
41-50-16,before,5.49E-06,0.0239525,0.0011,2.31E-06,0.768039672
41-50-16,before,8.79E-06,0.0247555,0.0013,1.99E-06,0.587990327
41-50-16,before,7.69E-06,0.0245361,0.0013,2.43E-06,0.672277366
41-50-16,before,5.49E-06,0.024164,0.0004,4.32E-07,0.690889085
41-50-16,before,5.49E-06,0.0269531,0.0008,1.29E-06,0.71543152
41-50-16,before,0.000328565,0.200859,0.0562,0.000260384,0.350879302
41-50-16,before,2.53E-05,0.0412621,0.0051,1.59E-05,0.599208623
41-50-16,before,7.25E-05,0.0672599,0.0129,5.39E-05,0.534588248
41-50-16,before,6.59E-06,0.023498,0.0014,2.91E-06,0.703983981
41-50-16,before,6.37E-05,0.0779832,0.011,4.21E-05,0.531873171
41-50-16,before,2.09E-05,0.0515965,0.0044,1.37E-05,0.628470008
41-50-16,before,8.90E-05,0.073304,0.0146,7.38E-05,0.582600491
41-50-16,before,2.31E-05,0.0473779,0.0048,1.49E-05,0.610302215
41-50-16,before,6.59E-06,0.0290463,0.0013,3.00E-06,0.773820335
41-50-16,before,5.49E-06,0.0249124,0.00078,0.000001,0.619996905
41-50-16,after,5.49E-06,0.0178291,0.000562,0.000001,0.860493926
41-50-16,after,5.49E-06,0.0249129,0.000779,0.000001,0.620792794
41-50-16,after,5.49E-06,0.0242685,0.000649,0.000001,0.74514266
41-50-16,after,5.49E-06,0.0249124,0.00078,0.000001,0.619996905
41-50-16,after,6.59E-06,0.0261679,0.000962,0.000001,0.502700194
41-50-16,after,6.59E-06,0.0259865,0.000797,0.000002,0.963191113
41-50-16,after,6.59E-06,0.0246047,0.000804,0.000001,0.601489535
41-50-16,after,6.59E-06,0.0235904,0.000698,0.000001,0.692833218
41-50-16,after,6.59E-06,0.0232246,0.000935,0.000002,0.821030286
41-50-16,after,6.59E-06,0.0262634,0.00096,0.000002,0.799649289
41-50-16,after,6.59E-06,0.0273181,0.001231,0.000003,0.817159639
41-50-16,after,6.59E-06,0.0242811,0.001225,0.000003,0.821162054
41-50-16,after,7.69E-06,0.0217921,0.001365,0.000002,0.562390708
41-50-16,after,7.69E-06,0.024913,0.001113,0.000002,0.689724454
41-50-16,after,7.69E-06,0.0247068,0.000735,0.000001,0.6579559
41-50-16,after,7.69E-06,0.03466,0.001004,0.000002,0.764604897
41-50-16,after,7.69E-06,0.0262634,0.0012,0.000003,0.838269597
41-50-16,after,7.69E-06,0.0277115,0.001215,0.000003,0.827920589
41-50-16,after,7.69E-06,0.0260563,0.001261,0.000003,0.797718887
41-50-16,after,8.79E-06,0.0278634,0.00166,0.000004,0.734090095
41-50-16,after,8.79E-06,0.0331546,0.001372,0.000003,0.733180405
41-50-16,after,8.79E-06,0.0323512,0.001045,0.000001,0.46277281
41-50-16,after,8.79E-06,0.028664,0.001662,0.000003,0.605248806
41-50-16,after,8.79E-06,0.0279762,0.001738,0.000004,0.701144739
41-50-16,after,9.89E-06,0.0264869,0.002035,0.000005,0.694863843
41-50-16,after,9.89E-06,0.0355787,0.001727,0.000005,0.818788605
41-50-16,after,9.89E-06,0.024789,0.001747,0.000004,0.69753266
41-50-16,after,9.89E-06,0.0364732,0.001974,0.000005,0.716336332
41-50-16,after,9.89E-06,0.030587,0.000935,0.000001,0.51721667
41-50-16,after,9.89E-06,0.0282844,0.002014,0.000004,0.605059363
41-50-16,after,1.10E-05,0.0366659,0.001731,0.000003,0.581122771
41-50-16,after,1.10E-05,0.0263634,0.001907,0.000006,0.837338252
41-50-16,after,1.10E-05,0.0363073,0.001771,0.000004,0.688079931
41-50-16,after,1.21E-05,0.0345542,0.001577,0.000004,0.772726415
41-50-16,after,1.21E-05,0.0348664,0.001934,0.000003,0.520125913
41-50-16,after,1.21E-05,0.0299623,0.001311,0.000002,0.585555543
41-50-16,after,1.21E-05,0.0309487,0.002315,0.000006,0.689764167
41-50-16,after,1.21E-05,0.0430885,0.001847,0.000004,0.65976695
41-50-16,after,1.32E-05,0.031926,0.002553,0.000007,0.693157622
41-50-16,after,1.32E-05,0.0383386,0.002529,0.000007,0.69973563
41-50-16,after,1.32E-05,0.0408299,0.002094,0.000006,0.762561627
41-50-16,after,1.32E-05,0.0348824,0.00278,0.000007,0.636558061
41-50-16,after,1.43E-05,0.0374497,0.002488,0.000005,0.568347235
41-50-16,after,1.43E-05,0.0473217,0.001822,0.000002,0.421330031
41-50-16,after,1.65E-05,0.0508445,0.002176,0.000004,0.560013583
41-50-16,after,1.65E-05,0.0353554,0.002881,0.000007,0.614242072
41-50-16,after,0.000018681,0.0415571,0.002577,0.000004,0.472871384
41-50-16,after,0.000018681,0.0328686,0.002725,0.000007,0.649406021
41-50-16,after,0.000018681,0.052717,0.00334,0.000011,0.7161425
41-50-16,after,0.000018681,0.0385033,0.00308,0.000007,0.574555652
41-50-16,after,0.000018681,0.0318358,0.003329,0.000009,0.62853867
41-50-16,after,0.000018681,0.040721,0.003587,0.000011,0.666829091
41-50-16,after,1.98E-05,0.044552,0.002852,0.000005,0.495809229
41-50-16,after,1.98E-05,0.0305504,0.00288,0.000005,0.490988861
41-50-16,after,2.20E-05,0.0408666,0.0039,0.000015,0.754189283
41-50-16,after,2.20E-05,0.0459087,0.003215,0.000004,0.379032522
41-50-16,after,2.42E-05,0.0457621,0.004904,0.000016,0.626152787
41-50-16,after,2.64E-05,0.055154,0.004744,0.000016,0.647270925
41-50-16,after,2.97E-05,0.042223,0.005168,0.000013,0.517357228
41-50-16,after,3.08E-05,0.0416859,0.005627,0.000019,0.611941082
41-50-16,after,3.08E-05,0.0509677,0.005827,0.000021,0.631711286
41-50-16,after,3.19E-05,0.0668324,0.005951,0.00002,0.598752727
41-50-16,after,3.19E-05,0.0626633,0.005189,0.000011,0.460958942
41-50-16,after,3.52E-05,0.0528208,0.006588,0.000022,0.5763403
41-50-16,after,3.63E-05,0.0544055,0.00671,0.000026,0.632524234
41-50-16,after,3.85E-05,0.0398518,0.006215,0.000014,0.451989503
41-50-16,after,3.96E-05,0.0679993,0.007346,0.000024,0.547739459
41-50-16,after,4.07E-05,0.0539214,0.00646,0.000025,0.640046626
41-50-16,after,4.40E-05,0.0463978,0.005833,0.000008,0.331628724
41-50-16,after,4.73E-05,0.060424,0.008494,0.000027,0.512406202
41-50-16,after,4.73E-05,0.0494733,0.007476,0.000026,0.567715036
41-50-16,after,4.73E-05,0.0612541,0.007326,0.00001,0.306396554
41-50-16,after,4.73E-05,0.0447257,0.007063,0.000015,0.416443183
41-50-16,after,4.94E-05,0.0629261,0.008734,0.000028,0.510555499
41-50-16,after,5.16E-05,0.0527903,0.009809,0.000034,0.517422529
41-50-16,after,0.000064834,0.0563238,0.010846,0.000038,0.503968728
41-50-16,after,6.70E-05,0.0647509,0.012719,0.000041,0.45208531
41-50-16,after,7.47E-05,0.0575498,0.012982,0.000041,0.442926595
